Company,Name,Ref,Review.Date,Cocoa.Percent,Company.Location,Rating,Broad.Bean.Origin,Bean.Type,Bar.Price
Tablette (aka Vanillabeans),Vietnam,1450,2015,71,Japan,3.25,Vietnam,Trinitario,0.81
Tablette (aka Vanillabeans),Colombia,1450,2015,61,Japan,3,Colombia,,0.91
Tablette (aka Vanillabeans),Trinidad,1680,2015,50,Japan,2.75,Trinidad,Trinitario,0.91
Tablette (aka Vanillabeans),,,,66,,,,,0.71
Taza,Alto Beni,785,2011,53,U.S.A.,3.25,Bolivia,,0.91
Taza,"Dark, Stone Ground",180,2007,70,U.S.A.,3,Dominican Republic,,0.91
Taza,Chiapan,451,2009,53,U.S.A.,2.75,Mexico,,0.81
Taza,Belize,1271,2014,78,U.S.A.,3,Belize,Trinitario,0.71
TCHO,TCHOPro 60.5,387,2009,69,U.S.A.,2.75,,,0.81
TCHO,Peru- Ecuador,915,2012,62,U.S.A.,3.25,"Peru, Ecuador",,0.91
TCHO,West Africa,1716,2016,52,U.S.A.,2,West Africa,Forastero,0.81
TCHO,TCHOPro 68,387,2009,69,U.S.A.,3,,,0.91
TCHO,Citrus-beta,280,2008,56,U.S.A.,2.75,Madagascar,,0.71
TCHO,Fruity-beta,280,2008,55,U.S.A.,2.5,Peru,,0.91
TCHO,Chocolatey-beta,199,2008,52,U.S.A.,2.5,Ghana,Forastero,0.71
TCHO,Nutty-beta,284,2008,62,U.S.A.,2.5,Peru,,0.81
Tejas,Bayou Blend,801,2012,69,U.S.A.,3,"Ecuador, Mad., PNG",Blend,0.71
Tejas,Espada,967,2012,55,U.S.A.,2.75,Brazil,,0.81
Tejas,Concepcion,801,2012,54,U.S.A.,2.75,Madagascar,,0.91
Tejas,San Jose,971,2012,69,U.S.A.,3.25,Bolivia,,0.81
Tejas,"La Bahia, w/ cane juice",817,2012,72,U.S.A.,3.25,Ecuador,,0.91
Tejas,Capistrano,821,2012,52,U.S.A.,2,Peru,,0.81
Tejas,Concepcion*,971,2012,80,U.S.A.,3,Venezuela,,0.91
Tejas,San Jose,829,2012,84,U.S.A.,2.75,Bolivia,,0.91
Tejas,Presidio,805,2012,71,U.S.A.,3.5,Dominican Republic,,0.81
Tejas,Capistrano*,829,2012,59,U.S.A.,3,Madagascar,,1.2
Tejas,Espada,833,2012,69,U.S.A.,3.25,Mexico,,1.1
Tejas,Aranama,805,2012,64,U.S.A.,3,Papua New Guinea,,1.1
Tejas,"La Bahia, w/ cane sugar",825,2012,50,U.S.A.,3.25,Ecuador,,0.91
Tejas,,,,85,,,,,0.91
Terroir,Belize,1478,2015,78,U.S.A.,3.75,Belize,Trinitario,0.71
Terroir,Ecuador,1482,2015,76,U.S.A.,3.25,Ecuador,,0.91
Terroir,Madagascar,1323,2014,84,U.S.A.,3.75,Madagascar,,0.71
Terroir,Oko Caribe,1554,2015,55,U.S.A.,3.5,Domincan Republic,,0.71
Terroir,Uganda,1323,2014,64,U.S.A.,3.75,Uganda,,0.81
Terroir,Peru,1478,2015,64,U.S.A.,2.75,Peru,,0.71
Terroir,Ecuador,1323,2014,67,U.S.A.,3.25,Ecuador,,0.91
Terroir,Madagascar,1478,2015,82,U.S.A.,3.75,Madagascar,Trinitario,0.91
Terroir,Guatemala,1558,2015,84,U.S.A.,3.75,Guatemala,Trinitario,0.81
The Barn,Peru,1614,2015,58,Sweden,3,Peru,,0.71
Theo,Congo w/ nibs,903,2012,78,U.S.A.,3.25,Congo,,0.91
Theo,Madagascar,162,2007,71,U.S.A.,3.5,Madagascar,,0.81
Theo,Ivory Coast,184,2007,57,U.S.A.,2.5,Ivory Coast,,0.71
Theo,"Ghana, Panama, Ecuador",188,2007,56,U.S.A.,3,"Ghana, Panama, Ecuador",Blend,0.81
Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,62,U.S.A.,2,Venezuela,Blend,0.71
Theo,"Ghana, Kumasi",184,2007,72,U.S.A.,3,Ghana,Forastero,0.71
Theobroma,"Piura Select, Cacao Blanc",1684,2015,71,Japan,3.25,Peru,,1.3
Timo A. Meyer,"Belize, med roast",1836,2016,59,Germany,3.75,Belize,"Trinitario, TCGA",0.81
To'ak (Ecuatoriana),Manabi,1418,2014,63,Ecuador,3.25,Ecuador,,0.71
Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,71,France,4,Tobago,,0.71
Tocoti,Dominican Republic,789,2011,55,U.S.A.,3,Dominican Republic,,0.81
Tocoti,Venezuela,789,2011,65,U.S.A.,2.75,Venezuela,,0.91
Tocoti,"Wild Bolivian, Jungle Love",927,2012,84,U.S.A.,3,Bolivia,Criollo,1.1
Treehouse,Conacado,1239,2014,81,U.S.A.,3,Dominican Republic,,1.3
Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,54,Madagascar,3.5,Madagascar,,0.81
twenty-four blackbirds,Madagascar,1235,2014,53,U.S.A.,3.5,Madagascar,,0.71
twenty-four blackbirds,Palos Blancos,1026,2013,70,U.S.A.,2.5,Bolivia,,0.81
twenty-four blackbirds,"Cedeno, lot 271",1700,2015,52,U.S.A.,3.5,Ecuador,,0.91
twenty-four blackbirds,Dominican Republic,1022,2013,58,U.S.A.,3.25,Dominican Republic,,0.81
twenty-four blackbirds,Oko Caribe,1700,2015,81,U.S.A.,2.75,Domincan Republic,,0.71
twenty-four blackbirds,Dominican Republic,753,2011,83,U.S.A.,2.75,Dominican Republic,,1.3
Two Ravens,Peru,1740,2016,75,U.S.A.,3,Peru,Criollo,0.71
Un Dimanche A Paris,Dominican Republic,709,2011,58,France,3.75,Dominican Republic,,0.91
Undone,Nourish,1438,2014,62,U.S.A.,3,Dominican Republic,,0.71
Undone,Matagalpa,1438,2014,70,U.S.A.,2.75,Nicaragua,,1.3
Upchurch,"Madagascar, Sassy Bar",1752,2016,57,U.S.A.,3,Madagascar,,0.91
Upchurch,"Tanzania, Party Bar",1752,2016,80,U.S.A.,3.25,Tanzania,,1.2
Urzi,"Sur del Lago, Merida",1327,2014,71,Italy,3.25,Venezuela,Trinitario,0.81
Valrhona,"Loma Sotavento, 2013",1153,2013,53,France,3.5,Dominican Republic,,0.81
Valrhona,Le Noir Extra Amer,147,2007,62,France,1.5,,,0.81
Valrhona,"Porcelana, Pedegral",757,2011,80,France,4,Venezuela,,0.81
Valrhona,Caraibe,63,2006,72,France,3,Carribean,,0.81
Valrhona,"Piura, Illanka, Quemazon",1510,2015,69,France,4,Peru,,0.91
Valrhona,Gran Couva 2005 P.,75,2006,66,France,2.5,Trinidad,Trinitario,0.81
Valrhona,Manjari,129,2007,58,France,4,Madagascar,"Criollo, Trinitario",0.81
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,65,France,3.5,Madagascar,Trinitario,0.91
Valrhona,Caraque,709,2011,69,France,3.25,,,0.71
Valrhona,Alpaco,370,2009,55,France,3.75,Ecuador,,0.71
Valrhona,Nyangbo,395,2009,58,France,3.5,Ghana,,0.91
Valrhona,Chuao 2002 P.,129,2007,64,France,3.75,Venezuela,,0.91
Valrhona,"Otucan, Grand Cru",931,2012,55,France,4,Venezuela,,0.81
Valrhona,Abinao,153,2007,59,France,2.5,West Africa,,0.81
Valrhona,Guanaja,63,2006,52,France,4,South America,"Criollo, Trinitario",0.81
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,67,France,3,Venezuela,Criollo (Porcelana),0.81
Valrhona,Araguani,117,2007,70,France,3,"Venezuela, Carribean",Blend,0.81
Valrhona,Le Noir Amer,157,2007,75,France,2.75,West Africa,Forastero,0.81
Valrhona,Tainori,327,2009,63,France,3.75,Dominican Republic,,1.3
Valrhona,"Andoa, Grand Cru blend",1145,2013,78,France,3.5,,,1.1
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,50,France,3.25,Venezuela,Criollo (Porcelana),0.91
Vanleer (Barry Callebaut),Manhattan,963,2012,61,U.S.A.,2.5,Ghana,,0.71
Vanleer (Barry Callebaut),Napa,963,2012,72,U.S.A.,2.75,Ghana,Forastero,1.2
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,79,Madagascar,2.75,Madagascar,Trinitario,0.71
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,74,Madagascar,2.75,Madagascar,Trinitario,0.91
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,68,Madagascar,3.25,Madagascar,Trinitario,0.81
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,52,Madagascar,3,Madagascar,,0.91
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,68,Madagascar,2.75,Madagascar,Trinitario,0.91
Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,72,Madagascar,3,Madagascar,Trinitario,0.81
Vao Vao (Chocolaterie Robert),,,,80,,,,,0.71
Vicuna,Palos Blancos,1470,2015,53,U.S.A.,3.25,Bolivia,,0.71
Vicuna,Palos Blancos + nibs,1470,2015,80,U.S.A.,,Bolivia,,0.71
Videri,Mindo,1227,2014,76,U.S.A.,3.5,Ecuador,,0.81
Videri,Dark,1117,2013,83,U.S.A.,,Central and S. America,,0.81
Videri,Trinidad,1211,2014,63,U.S.A.,3.5,Trinidad,,0.71
Videri,Classic,991,2012,57,U.S.A.,,Central and S. America,,0.81
Videri,Dominican Republic,1211,2014,66,U.S.A.,,Dominican Republic,,0.71
Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951,2012,81,France,3.5,Vietnam,,0.91
Vintage Plantations,San Martin,1205,2014,51,U.S.A.,3,Peru,,0.91
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,70,U.S.A.,2,Ecuador,,0.81
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,81,U.S.A.,3,Ecuador,,0.91
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,71,U.S.A.,3,Ecuador,Forastero (Arriba),1.3
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,85,U.S.A.,2,Ecuador,Forastero (Arriba),1.2
Violet Sky,Sambirano Valley,1458,2015,65,U.S.A.,2.75,Madagascar,,0.91
Violet Sky,Cuyagua,1458,2015,78,U.S.A.,3,Venezuela,,0.81
Violet Sky,Moho River Valley,1458,2015,83,U.S.A.,3,Belize,,0.71
Violet Sky,Peru,1458,2015,83,U.S.A.,3.25,Peru,,0.81
Violet Sky,Cahabon,1502,2015,81,U.S.A.,2.75,Guatemala,Trinitario,0.81
Vivra,Ocumare,1720,2016,78,U.S.A.,2.5,Venezuela,,0.91
Vivra,Dominican Republic,1724,2016,71,U.S.A.,3,Domincan Republic,,0.91
Vivra,Peru,1720,2016,60,U.S.A.,2.5,Peru,,0.91
Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,77,New Zealand,3.5,Peru,,0.81
Wellington Chocolate Factory,Conacado,1756,2016,58,New Zealand,3.5,Dominican Republic,Trinitario,0.71
Whittakers,Ghana,733,2011,69,New Zealand,2.5,Ghana,Forastero,0.81
Wilkie's Organic,Amazonas,1169,2013,60,Ireland,2.75,Peru,,0.91
Wilkie's Organic,Amazonas,1169,2013,76,Ireland,2.5,Peru,,0.91
Wilkie's Organic,Tumbes,1169,2013,74,Ireland,3.25,Peru,Criollo,0.91
Wilkie's Organic,Amazonas w/ nibs,1173,2013,50,Ireland,2.75,Peru,Criollo,0.71
Willie's Cacao,Rio Caribe,457,2009,62,U.K.,3.25,Venezuela,,0.91
Willie's Cacao,Los Llanos,1848,2016,83,U.K.,4,Colombia,,0.91
Willie's Cacao,"Java, Indonesian Black",1109,2013,66,U.K.,2.25,Indonesia,,0.81
Willie's Cacao,Hacienda Las Trincheras,593,2010,78,U.K.,3.5,Venezuela,,0.91
Willie's Cacao,Java,593,2010,74,U.K.,3.75,Indonesia,,0.81
Willie's Cacao,Sambirano,593,2010,78,U.K.,3,Madagascar,Trinitario,0.91
Willie's Cacao,San Martin,457,2009,77,U.K.,3,Peru,,0.91
Willie's Cacao,Los Llanos,1227,2014,85,U.K.,3,Colombia,Trinitario,0.71
Woodblock,"Camino Verde P., Balao, Guayas",1042,2013,56,U.S.A.,3.25,Ecuador,,0.71
Woodblock,"Maranon, Cajamarca",1243,2014,65,U.S.A.,3,Peru,,0.71
Woodblock,Costa Rica,825,2012,69,U.S.A.,3,Costa Rica,,0.91
Woodblock,Ecuador,825,2012,59,U.S.A.,2.5,Ecuador,,0.81
Woodblock,Sambirano,951,2012,69,U.S.A.,3.25,Madagascar,,0.91
Woodblock,Ocumare,741,2011,85,U.S.A.,4,Venezuela,,0.91
Woodblock,La Red,769,2011,65,U.S.A.,3.5,Dominican Republic,,0.91
Woodblock,Gran Couva,1042,2013,81,U.S.A.,3.5,Trinidad,Trinitario,0.71
Xocolat,Hispaniola,1057,2013,80,Domincan Republic,3,Dominican Republic,,0.91
Zak's,"Dominican Republic, Batch D2",1578,2015,55,U.S.A.,3.25,Domincan Republic,,0.81
Zak's,"Madagascar, Batch 2",1578,2015,73,U.S.A.,3.25,Madagascar,,0.91
Zak's,"Papua New Guinea, Batch 2",1574,2015,66,U.S.A.,3,Papua New Guinea,,0.91
Zak's,"House Blend, Batch 2",1582,2015,77,U.S.A.,3,,,0.91
Zak's,"Belize, Batch 2",1578,2015,55,U.S.A.,3.5,Belize,,0.91
Zak's,"Peru, Batch 1",1578,2015,57,U.S.A.,3.25,Peru,,0.71
Zart Pralinen,San Juan Estate,1824,2016,83,Austria,2.75,Trinidad,,0.81
Zart Pralinen,UNOCACE,1824,2016,58,Austria,2.75,Ecuador,,0.81
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,54,Austria,3,Tanzania,,0.71
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,59,Austria,3.5,Tanzania,,0.91
Zart Pralinen,"Millot P., Ambanja",1820,2016,69,Austria,3.5,Madagascar,"Criollo, Trinitario",0.71
Zokoko,Guadalcanal,1716,2016,53,Australia,3.75,Solomon Islands,,0.71
Zokoko,"Tranquilidad, Baures",701,2011,75,Australia,3.75,Bolivia,,0.91
Zokoko,Tokiala,701,2011,74,Australia,3.5,Papua New Guinea,,0.71
Zokoko,Alto Beni,697,2011,80,Australia,3.5,Bolivia,,0.91
Zokoko,Goddess Blend,1780,2016,63,Australia,3.25,,,0.81
Zokoko,,,2016,78,,,,,0.81
Zotter,"Satipo Pangoa region, 16hr conche",875,2012,84,Austria,3,Peru,Criollo (Amarru),0.91
Zotter,Raw,1205,2014,50,Austria,2.75,,,0.91
Zotter,El Ceibo Coop,879,2012,57,Austria,3.25,Bolivia,,0.81
Zotter,"Loma Los Pinos, Yacao region, D.R.",875,2012,82,Austria,3.75,Dominican Republic,,0.91
Zotter,"Kongo, Highlands",883,2012,80,Austria,3.25,Congo,Forastero,0.91
Zotter,Santo Domingo,879,2012,80,Austria,3.75,Dominican Republic,,0.91
Zotter,Huiwani Coop,879,2012,80,Austria,3,Papua New Guinea,,0.71
Zotter,Peru,647,2011,56,Austria,3.75,Peru,,0.81
Zotter,Amazonas Frucht,801,2012,83,Austria,3.5,,,0.71
Zotter,Kerala State,749,2011,63,Austria,3.5,India,,0.81
Zotter,"Satipo Pangoa region, 20hr conche",875,2012,77,Austria,3.5,Peru,,0.71
Zotter,Congo,749,2011,83,Austria,3,Congo,,0.71
Zotter,"Brazil, Mitzi Blue",486,2010,69,Austria,3,Brazil,,0.71
Zotter,"Indianer, Raw",883,2012,72,Austria,3.5,,,0.71
Zotter,,,,,,,,,0.91
Zotter,,,,,,,,,0.91
Zotter,,,,,,,,,0.81
Zotter,,,,,,,,,1.2
