age,fnlwgt,edu.num,capital.gain,capital.loss,hours_week,native_country
46,282398,10,0,0,40,Denmark
58,298841,10,0,0,45,Denmark
88,33300,11,0,1977,50,Denmark
79,306031,10,0,0,40,Denmark
98,306467,10,0,0,20,Denmark
98,189888,8,0,0,40,Denmark
71,83861,9,0,0,40,Denmark
76,117393,9,0,0,40,Denmark
39,129934,10,0,0,40,Denmark
40,179010,10,0,0,60,Denmark
92,375680,13,0,0,40,Denmark
39,316101,9,0,0,40,Denmark
69,293305,13,0,1887,40,Denmark
60,175750,9,0,0,40,Denmark
88,121718,11,0,1848,48,Denmark
39,94931,11,3411,0,40,Denmark
57,229272,9,0,0,40,Denmark
82,142828,9,0,0,40,Denmark
61,22743,10,15024,0,60,Denmark
94,76371,9,0,0,45,Denmark
40,216129,12,0,0,30,Denmark
83,107425,14,0,0,35,Denmark
99,611029,6,0,0,40,Denmark
42,363032,9,0,0,40,Denmark
35,170020,9,3137,0,45,Denmark
55,137900,9,0,0,35,Denmark
36,322674,10,0,0,40,Denmark
45,23778,4,0,0,40,Denmark
91,147845,4,0,0,31,Denmark
46,175759,9,0,0,40,Denmark
75,166459,11,0,0,40,Denmark
41,128212,3,0,0,40,Denmark
41,127455,10,0,0,48,Denmark
67,134699,9,0,0,25,Denmark
72,254230,10,0,0,40,Denmark
93,159715,6,0,0,40,Denmark
74,116286,14,0,0,60,Denmark
57,146719,9,0,0,35,Denmark
37,361888,12,0,0,40,Denmark
59,26553,13,0,0,25,Denmark
69,32825,9,0,0,40,Denmark
72,225768,11,0,0,40,Denmark
99,393728,10,0,0,24,Denmark
46,160369,9,0,0,40,Denmark
75,191807,9,15024,0,50,Denmark
87,176969,9,0,1590,40,Denmark
52,33863,9,0,0,40,Denmark
42,182687,10,0,0,45,Denmark
59,141459,10,0,0,40,Denmark
38,174233,10,0,0,24,Denmark
60,95393,9,0,0,20,Denmark
75,221095,9,0,0,40,Denmark
46,104501,13,0,1902,55,Denmark
61,437851,10,0,0,40,Denmark
60,131230,10,0,0,40,Denmark
39,495888,9,0,0,40,Denmark
74,185691,7,0,0,20,Denmark
46,201822,4,0,2002,40,Denmark
58,549341,13,0,0,35,Denmark
55,247445,9,0,0,40,Denmark
88,199566,13,0,0,40,Denmark
57,139057,9,0,0,84,Denmark
82,185039,9,0,0,30,Denmark
62,166124,9,0,0,40,Denmark
64,82649,13,5013,0,45,Denmark
77,109275,10,0,0,40,Denmark
90,408328,4,0,0,40,Denmark
53,186338,9,0,0,40,Denmark
80,130856,13,0,0,40,Denmark
72,251579,10,0,0,14,Denmark
74,76612,9,0,0,50,Denmark
45,22546,13,0,0,60,Denmark
61,53684,10,0,0,40,Denmark
56,183627,7,0,0,40,Denmark
85,73203,9,0,0,40,Denmark
81,108426,9,0,0,48,Denmark
69,116287,12,0,0,60,Denmark
95,145697,10,0,0,30,Denmark
81,326156,10,0,0,40,Denmark
68,201127,14,0,0,48,Denmark
79,250791,9,0,0,48,Denmark
93,328216,9,0,0,40,Denmark
96,400443,9,0,0,20,Denmark
95,95985,3,0,0,10,Denmark
49,127651,9,0,0,40,Denmark
71,250679,9,0,0,40,Denmark
83,103950,14,0,0,40,Denmark
64,200199,7,0,0,35,Denmark
99,295791,11,0,0,38,Denmark
71,191841,12,0,0,30,Denmark
82,82622,10,0,0,40,Denmark
92,160728,9,0,0,60,Denmark
97,109849,13,0,0,21,Denmark
82,339897,2,0,0,43,Denmark
44,37215,13,0,0,45,Denmark
44,371299,9,0,0,35,Denmark
48,421837,10,0,0,40,Denmark
52,29702,13,0,0,45,Denmark
86,117381,9,0,0,62,Denmark
65,240027,9,0,0,40,Denmark
96,338740,9,0,0,40,Denmark
93,28359,9,0,0,10,Denmark
47,315026,9,0,0,40,Denmark
56,314525,13,0,1741,45,Denmark
47,173005,10,0,0,50,Denmark
39,286750,10,0,0,40,Denmark
96,163985,9,0,0,24,Denmark
73,219318,9,0,0,35,Denmark
95,44121,14,0,1876,40,Denmark
53,103794,11,0,0,35,Denmark
57,310632,10,0,0,40,Denmark
89,153976,10,0,0,52,Denmark
58,174575,10,0,0,45,Denmark
58,82388,9,10566,0,40,Denmark
93,207253,11,0,0,40,Denmark
80,251951,9,0,0,20,Denmark
36,746786,13,0,0,55,Denmark
72,308296,9,0,0,20,Denmark
90,101825,14,0,1977,40,Denmark
55,109009,7,0,0,40,Denmark
38,413363,7,0,2002,40,Denmark
67,117751,12,0,0,8,Denmark
87,296326,13,0,0,40,Denmark
37,208358,5,4650,0,56,Denmark
82,120277,9,0,0,40,Denmark
79,193219,9,0,0,35,Denmark
92,86399,10,0,0,38,Denmark
59,215251,13,0,0,50,Denmark
55,124470,9,0,0,60,Denmark
81,228649,13,0,0,38,Denmark
46,386397,13,0,0,60,Denmark
68,96798,14,0,0,35,Denmark
76,106707,12,0,0,20,Denmark
94,159768,9,3325,0,40,Denmark
82,139464,13,0,0,36,Denmark
59,550848,6,0,0,40,Denmark
47,68505,5,0,0,37,Denmark
86,122215,9,0,0,52,Denmark
84,159442,9,0,0,40,Denmark
71,80638,13,0,0,30,Denmark
68,192390,9,0,0,40,Denmark
67,191324,10,0,0,25,Denmark
52,147284,9,0,0,14,Denmark
88,73009,10,0,0,15,Denmark
54,177858,9,0,0,55,Denmark
52,163003,13,0,0,40,Denmark
36,95551,9,0,0,36,Denmark
39,125298,10,0,0,50,Denmark
56,198186,9,0,0,38,Denmark
88,295949,9,0,1628,40,Denmark
64,182668,6,0,0,35,Denmark
36,124905,4,0,0,30,Denmark
89,171635,13,0,0,40,Denmark
44,376240,9,0,0,42,Denmark
80,157391,13,0,0,40,Denmark
95,114357,10,0,0,40,Denmark
90,178134,15,0,0,40,Denmark
64,207201,10,0,0,40,Denmark
50,124483,13,0,0,50,Denmark
53,102103,9,0,0,50,Denmark
62,92036,9,0,0,40,Denmark
64,236426,12,0,0,50,Denmark
69,400966,10,0,0,40,Denmark
71,404573,10,0,0,44,Denmark
70,227571,4,0,0,40,Denmark
73,145917,10,0,0,15,Denmark
78,190226,9,0,0,40,Denmark
35,356555,10,0,0,48,Denmark
81,66473,9,0,0,40,Denmark
84,172256,10,0,0,20,Denmark
95,118902,16,0,2392,6,Denmark
64,163039,12,0,0,60,Denmark
64,89559,9,0,0,40,Denmark
55,35507,10,0,0,45,Denmark
74,163303,11,0,0,38,Denmark
48,192712,9,0,0,40,Denmark
63,381153,6,0,0,40,Denmark
37,222434,9,0,0,40,Denmark
92,34706,10,0,0,47,Denmark
45,47857,10,0,0,50,Denmark
49,195216,9,0,0,12,Denmark
58,103643,9,5013,0,60,Denmark
90,329426,9,0,0,40,Denmark
46,183612,9,0,1977,40,Denmark
41,184105,11,0,0,40,Denmark
79,211385,12,0,0,35,Denmark
35,61777,10,0,0,70,Denmark
92,320194,15,0,0,48,Denmark
35,199444,13,0,0,15,Denmark
73,312588,6,0,0,40,Denmark
45,168675,9,0,0,50,Denmark
87,87556,9,0,0,40,Denmark
41,220421,13,0,0,40,Denmark
63,162834,9,0,1902,45,Denmark
65,177896,16,0,0,40,Denmark
72,181372,9,0,0,35,Denmark
89,70645,1,0,0,20,Denmark
72,128272,5,0,0,45,Denmark
60,106723,9,0,0,40,Denmark
79,122348,10,0,0,35,Denmark
51,177905,11,7688,0,44,Denmark
98,254547,10,0,0,40,Denmark
55,102308,15,0,2415,45,Denmark
96,33105,9,0,0,40,Denmark
58,215441,10,0,0,40,Denmark
95,197919,10,0,0,40,Denmark
86,206139,9,0,0,40,Denmark
70,117849,12,0,0,44,Denmark
87,323044,10,0,0,45,Denmark
98,90415,11,0,0,40,Denmark
93,294913,15,99999,0,40,Denmark
50,127573,9,0,0,38,Denmark
46,180190,11,0,0,46,Denmark
44,231013,13,0,0,40,Denmark
92,356015,9,0,0,35,Denmark
72,198069,9,0,0,65,Denmark
58,99141,9,0,0,10,Denmark
89,188246,12,0,0,50,Denmark
96,116508,10,0,0,50,Denmark
86,38434,13,0,0,40,Denmark
64,128477,14,0,0,40,Denmark
43,91839,13,7688,0,20,Denmark
